id,timestamp,src_bytes,dst_bytes,duration,serror_rate,count_val,protocol,service,flag,prediction,severity,alert_type,zone
4992,2026-03-18 05:53:00,4571.0,2113.0,35.0,0.16,48.0,1,3,5,0,5.53,Yellow,North
8884,2026-03-18 05:48:58,873.0,100.0,15.0,0.03,18.0,0,5,8,0,0.91,Green,East
8227,2026-03-18 05:24:32,548.0,534.0,7.0,0.03,46.0,2,1,5,0,2.12,Green,East
8446,2026-03-18 05:24:14,23.0,307.0,4.0,0.02,57.0,2,0,1,0,2.66,Green,West
2982,2026-03-18 05:21:42,2959.0,1598.0,44.0,0.12,150.0,1,6,5,0,4.76,Yellow,East
8625,2026-03-18 05:13:11,14755.0,2763.0,46.0,0.93,419.0,0,1,9,1,7.93,Red,East
2669,2026-03-18 05:11:16,726.0,44.0,6.0,0.06,15.0,1,7,2,0,2.05,Green,West
8568,2026-03-18 05:10:19,366.0,175.0,11.0,0.08,50.0,0,0,1,0,1.9,Green,West
3974,2026-03-18 05:08:54,3935.0,214.0,25.0,0.4,74.0,2,2,8,0,4.0,Yellow,North
4384,2026-03-18 04:58:50,204.0,561.0,10.0,0.05,38.0,0,0,6,0,1.67,Green,North
3274,2026-03-18 04:48:35,722.0,87.0,6.0,0.04,46.0,1,9,7,0,1.15,Green,West
5334,2026-03-18 04:36:10,149.0,313.0,12.0,0.08,23.0,2,5,9,0,1.99,Green,South
4246,2026-03-18 04:35:52,3738.0,2268.0,43.0,0.4,50.0,1,3,1,0,4.4,Yellow,North
2602,2026-03-18 04:33:58,3749.0,754.0,19.0,0.32,125.0,0,9,7,0,5.14,Yellow,North
3519,2026-03-18 04:32:04,56.0,214.0,8.0,0.04,20.0,1,0,0,0,1.43,Green,South
5625,2026-03-18 04:30:45,231.0,380.0,13.0,0.03,56.0,0,4,7,0,1.55,Green,South
9388,2026-03-18 04:13:46,4610.0,677.0,34.0,0.21,39.0,2,4,3,0,4.44,Yellow,South
6259,2026-03-18 04:10:11,839.0,289.0,29.0,0.32,81.0,2,3,5,0,5.57,Yellow,North
7103,2026-03-18 04:04:48,4735.0,779.0,17.0,0.33,59.0,0,8,1,0,4.38,Yellow,West
10174,2026-03-18 03:54:36,3419.0,3202.0,18.0,0.89,118.0,0,7,0,1,6.61,Red,North
3615,2026-03-18 03:51:52,30449.0,6806.0,37.0,0.35,235.0,0,5,8,1,8.33,Red,South
8376,2026-03-18 03:43:31,647.0,518.0,14.0,0.07,34.0,1,2,2,0,2.05,Green,North
4860,2026-03-18 03:29:53,842.0,7.0,1.0,0.04,22.0,2,5,7,0,2.12,Green,West
7256,2026-03-18 03:26:27,374.0,472.0,7.0,0.0,4.0,1,4,8,0,1.87,Green,East
3297,2026-03-18 03:24:06,765.0,386.0,5.0,0.07,53.0,1,4,2,0,2.26,Green,West
2803,2026-03-18 03:18:48,26838.0,3595.0,81.0,0.74,150.0,1,7,6,1,6.55,Red,South
6627,2026-03-18 03:17:10,4230.0,1474.0,45.0,0.15,198.0,1,5,4,1,5.11,Yellow,South
7130,2026-03-18 03:16:37,4756.0,1888.0,1.0,0.25,164.0,2,4,4,0,4.82,Yellow,West
7080,2026-03-18 03:15:05,320.0,22.0,6.0,0.09,7.0,1,1,6,0,1.82,Green,East
6375,2026-03-18 03:14:53,846.0,395.0,2.0,0.0,8.0,2,1,9,0,2.58,Green,East
4012,2026-03-18 03:12:06,21459.0,3742.0,9.0,0.51,445.0,0,5,8,1,7.66,Red,South
3468,2026-03-18 03:09:22,582.0,188.0,10.0,0.03,56.0,2,1,6,0,2.31,Green,North
6094,2026-03-18 03:09:17,33807.0,3403.0,70.0,0.56,506.0,2,2,4,1,8.28,Red,North
10147,2026-03-18 03:08:47,555.0,331.0,8.0,0.09,14.0,2,3,9,0,1.51,Green,South
9680,2026-03-18 03:04:09,14327.0,1023.0,8.0,0.76,291.0,2,8,6,1,6.59,Red,North
8364,2026-03-18 02:56:24,379.0,549.0,4.0,0.06,1.0,1,6,9,0,1.21,Green,North
5167,2026-03-18 02:44:53,659.0,326.0,9.0,0.02,7.0,2,5,6,0,1.99,Green,West
9704,2026-03-18 02:43:41,2750.0,1819.0,12.0,0.14,82.0,1,2,1,0,4.82,Yellow,South
9127,2026-03-18 02:42:16,5754.0,2480.0,9.0,0.26,188.0,2,8,9,0,5.59,Yellow,East
8061,2026-03-18 02:41:54,3628.0,436.0,18.0,0.26,149.0,1,9,7,0,5.33,Yellow,East
9557,2026-03-18 02:39:22,3094.0,2161.0,27.0,0.4,39.0,1,0,6,1,4.56,Yellow,West
9065,2026-03-18 02:29:41,32731.0,3340.0,11.0,0.74,325.0,1,5,7,1,6.6,Red,North
3237,2026-03-18 02:26:20,4363.0,1386.0,23.0,0.26,180.0,2,2,2,0,5.07,Yellow,West
3205,2026-03-18 02:20:13,5040.0,1688.0,4.0,0.34,39.0,1,5,3,0,5.46,Yellow,North
7481,2026-03-18 02:19:47,236.0,484.0,10.0,0.02,13.0,2,7,3,0,2.0,Green,West
5464,2026-03-18 02:18:06,292.0,70.0,14.0,0.01,5.0,1,5,3,0,2.26,Green,West
5990,2026-03-18 02:08:23,613.0,490.0,10.0,0.05,38.0,2,7,1,0,0.48,Green,South
9946,2026-03-18 01:56:12,1955.0,1377.0,34.0,0.37,34.0,0,2,6,0,4.85,Yellow,West
4014,2026-03-18 01:53:31,145.0,160.0,3.0,0.08,59.0,2,3,7,0,2.4,Green,South
9837,2026-03-18 01:49:07,32257.0,5918.0,40.0,0.53,136.0,0,8,8,1,8.31,Red,West
9814,2026-03-18 01:47:07,26193.0,1828.0,36.0,0.53,388.0,0,5,0,1,8.57,Red,West
9073,2026-03-18 01:42:09,290.0,371.0,14.0,0.02,27.0,1,5,0,0,2.47,Green,East
4861,2026-03-18 01:35:43,369.0,191.0,3.0,0.07,22.0,1,4,2,0,0.75,Green,South
5240,2026-03-18 01:34:17,5046.0,1647.0,23.0,0.16,40.0,1,3,8,0,5.04,Yellow,North
4785,2026-03-18 01:28:46,2295.0,2028.0,56.0,0.77,350.0,2,2,3,1,6.68,Red,North
3320,2026-03-18 01:23:43,830.0,164.0,0.0,0.06,30.0,2,2,6,0,1.84,Green,West
10058,2026-03-18 01:19:43,2058.0,1697.0,9.0,0.36,218.0,2,8,6,1,4.87,Yellow,North
4676,2026-03-18 01:17:33,1250.0,1867.0,0.0,0.35,61.0,0,0,6,0,4.0,Yellow,East
9476,2026-03-18 01:17:01,25943.0,7919.0,57.0,0.59,176.0,1,5,0,1,7.16,Red,East
9291,2026-03-18 01:10:27,12908.0,6155.0,39.0,0.31,144.0,0,7,5,1,8.45,Red,North
8992,2026-03-18 01:08:23,4367.0,212.0,12.0,0.24,31.0,1,2,6,0,4.39,Yellow,East
4893,2026-03-18 00:55:20,896.0,83.0,4.0,0.1,27.0,2,3,0,0,1.84,Green,West
6641,2026-03-18 00:49:59,28429.0,4155.0,32.0,0.95,370.0,0,5,6,1,8.01,Red,South
2842,2026-03-18 00:49:58,3038.0,1193.0,1.0,0.15,43.0,1,9,6,0,4.88,Yellow,South
5407,2026-03-18 00:47:42,30070.0,3717.0,73.0,0.86,430.0,1,1,6,1,7.18,Red,North
3428,2026-03-18 00:41:44,760.0,168.0,12.0,0.03,25.0,0,6,8,0,1.6,Green,North
8806,2026-03-18 00:38:12,5843.0,829.0,2.0,0.17,101.0,2,7,2,0,4.0,Yellow,East
4303,2026-03-18 00:36:36,928.0,1439.0,0.0,0.14,37.0,1,6,1,1,5.23,Yellow,East
7277,2026-03-18 00:34:36,18753.0,6929.0,16.0,0.47,466.0,1,1,1,1,6.5,Red,East
5331,2026-03-18 00:31:32,822.0,344.0,5.0,0.03,7.0,0,9,0,0,1.83,Green,North
3846,2026-03-18 00:25:18,3556.0,2037.0,19.0,0.13,200.0,2,5,4,0,4.82,Yellow,North
9004,2026-03-18 00:23:22,27051.0,6971.0,27.0,0.33,255.0,2,2,8,1,8.39,Red,North
7965,2026-03-18 00:19:28,8672.0,2343.0,71.0,0.73,144.0,0,4,0,1,6.7,Red,West
8424,2026-03-18 00:19:27,612.0,611.0,13.0,0.34,167.0,0,5,5,0,5.21,Yellow,West
7067,2026-03-18 00:18:09,3278.0,1335.0,13.0,0.29,20.0,0,4,0,1,4.34,Yellow,North
3642,2026-03-18 00:17:49,15405.0,2669.0,0.0,0.87,158.0,0,0,3,1,7.28,Red,North
2628,2026-03-18 00:14:11,1781.0,1404.0,27.0,0.38,28.0,2,4,3,1,4.05,Yellow,North
8874,2026-03-18 00:09:03,32.0,437.0,0.0,0.04,28.0,1,5,8,0,2.24,Green,North
6190,2026-03-17 23:59:53,2248.0,2120.0,38.0,0.65,218.0,1,9,4,1,7.49,Red,East
3113,2026-03-17 23:57:35,3789.0,1971.0,7.0,0.1,123.0,0,0,1,0,4.0,Yellow,South
4554,2026-03-17 23:56:17,818.0,438.0,6.0,0.02,1.0,1,6,6,0,2.07,Green,East
4878,2026-03-17 23:44:40,440.0,310.0,13.0,0.06,9.0,0,7,8,0,2.36,Green,North
2667,2026-03-17 23:43:39,550.0,441.0,0.0,0.09,53.0,2,1,0,0,1.63,Green,North
5299,2026-03-17 23:40:02,3257.0,742.0,9.0,0.3,31.0,1,1,5,1,4.1,Yellow,East
9052,2026-03-17 23:36:13,34911.0,6792.0,52.0,0.41,354.0,0,7,3,1,6.96,Red,West
8397,2026-03-17 23:33:47,668.0,242.0,12.0,0.09,30.0,0,3,1,0,1.8,Green,North
5357,2026-03-17 23:32:55,296.0,288.0,15.0,0.09,8.0,2,6,8,0,1.04,Green,West
4517,2026-03-17 23:30:36,3818.0,1105.0,17.0,0.15,191.0,0,2,8,0,5.43,Yellow,North
4742,2026-03-17 23:27:14,75.0,18.0,4.0,0.09,49.0,0,6,9,0,0.98,Green,South
8429,2026-03-17 23:25:17,1176.0,2074.0,23.0,0.36,59.0,0,6,1,1,5.26,Yellow,East
3936,2026-03-17 23:23:08,1056.0,446.0,16.0,0.24,114.0,0,7,4,0,4.69,Yellow,North
3811,2026-03-17 23:21:56,2174.0,1211.0,42.0,0.37,201.0,2,8,5,0,5.09,Yellow,North
2934,2026-03-17 23:18:58,5978.0,2410.0,37.0,0.15,59.0,1,3,8,1,4.92,Yellow,North
4200,2026-03-17 23:17:22,589.0,461.0,0.0,0.08,9.0,2,9,0,0,1.23,Green,North
4783,2026-03-17 23:08:53,133.0,392.0,9.0,0.03,48.0,2,7,2,0,1.41,Green,West
7802,2026-03-17 23:06:43,33990.0,948.0,72.0,0.8,349.0,1,2,8,1,6.5,Red,West
7352,2026-03-17 23:06:31,22804.0,8669.0,61.0,0.31,485.0,2,9,3,1,7.24,Red,East
10372,2026-03-17 22:59:15,329.0,219.0,10.0,0.02,21.0,0,7,8,0,1.88,Green,South
9748,2026-03-17 22:59:07,28548.0,1855.0,49.0,0.86,421.0,1,7,4,1,6.5,Red,North
6678,2026-03-17 22:58:33,5281.0,1936.0,21.0,0.38,121.0,2,7,4,0,4.71,Yellow,West
3472,2026-03-17 22:57:36,17.0,439.0,15.0,0.0,10.0,0,6,9,0,1.99,Green,East
3260,2026-03-17 22:50:56,413.0,96.0,12.0,0.09,28.0,2,8,3,0,2.22,Green,West
3490,2026-03-17 22:50:09,2777.0,2174.0,9.0,0.18,142.0,1,1,1,0,4.48,Yellow,West
7830,2026-03-17 22:43:10,300.0,71.0,7.0,0.01,51.0,2,5,0,0,1.9,Green,West
4520,2026-03-17 22:42:58,2557.0,8623.0,19.0,0.55,234.0,2,3,0,1,6.5,Red,North
9011,2026-03-17 22:42:47,558.0,160.0,3.0,0.05,14.0,2,5,2,0,1.99,Green,East
4550,2026-03-17 22:40:53,13966.0,6494.0,51.0,0.98,393.0,1,1,5,1,6.5,Red,East
9104,2026-03-17 22:38:06,634.0,674.0,42.0,0.32,117.0,2,4,7,0,4.67,Yellow,East
7542,2026-03-17 22:22:49,344.0,76.0,6.0,0.07,25.0,1,0,2,0,0.8,Green,South
3109,2026-03-17 22:14:45,171.0,379.0,9.0,0.03,57.0,1,9,2,0,1.44,Green,South
8273,2026-03-17 22:09:58,322.0,587.0,2.0,0.1,12.0,2,5,1,0,2.25,Green,North
4128,2026-03-17 22:07:33,20570.0,7660.0,90.0,0.88,381.0,2,3,0,1,6.81,Red,West
5755,2026-03-17 22:01:59,389.0,541.0,8.0,0.02,8.0,0,0,1,0,1.01,Green,North
3861,2026-03-17 21:49:10,20472.0,674.0,72.0,0.62,287.0,0,2,4,1,6.96,Red,East
9745,2026-03-17 21:49:03,684.0,155.0,0.0,0.07,50.0,2,4,5,0,2.46,Green,North
5428,2026-03-17 21:35:04,246.0,535.0,11.0,0.03,44.0,0,9,1,0,1.28,Green,West
7680,2026-03-17 21:34:42,581.0,156.0,11.0,0.04,30.0,2,1,4,0,2.44,Green,North
9708,2026-03-17 21:32:01,712.0,390.0,2.0,0.1,8.0,1,8,4,0,2.18,Green,North
7860,2026-03-17 21:29:36,1530.0,390.0,38.0,0.32,176.0,0,4,9,1,4.77,Yellow,North
5161,2026-03-17 21:23:52,5071.0,371.0,41.0,0.35,187.0,0,1,9,0,4.44,Yellow,North
8795,2026-03-17 21:17:23,834.0,501.0,12.0,0.05,54.0,1,2,1,0,0.71,Green,South
3491,2026-03-17 21:08:43,33336.0,2152.0,34.0,0.58,188.0,1,0,6,1,6.5,Red,North
9175,2026-03-17 21:07:33,30987.0,7949.0,5.0,0.79,279.0,2,5,0,1,8.16,Red,North
10056,2026-03-17 21:02:11,323.0,356.0,3.0,0.09,17.0,2,5,8,0,2.26,Green,South
6152,2026-03-17 21:01:42,198.0,48.0,0.0,0.05,60.0,2,8,6,0,1.43,Green,West
9729,2026-03-17 21:00:26,14628.0,4417.0,2.0,0.5,207.0,1,8,1,1,6.73,Red,North
8608,2026-03-17 20:56:52,3371.0,781.0,27.0,0.11,66.0,1,1,6,0,4.98,Yellow,West
2603,2026-03-17 20:55:06,793.0,560.0,7.0,0.05,46.0,2,9,7,0,2.43,Green,East
4455,2026-03-17 20:52:19,1312.0,2117.0,35.0,0.22,112.0,2,5,8,1,4.17,Yellow,North
6872,2026-03-17 20:47:29,2299.0,473.0,16.0,0.32,200.0,1,9,1,1,5.27,Yellow,North
2597,2026-03-17 20:40:16,1187.0,399.0,45.0,0.12,204.0,0,7,6,0,4.56,Yellow,North
4540,2026-03-17 20:37:43,3943.0,905.0,18.0,0.33,166.0,2,8,6,1,4.21,Yellow,West
3466,2026-03-17 20:35:41,164.0,544.0,15.0,0.04,11.0,1,8,9,0,1.82,Green,North
7394,2026-03-17 20:29:55,787.0,1098.0,36.0,0.19,155.0,1,0,5,0,5.8,Yellow,North
10448,2026-03-17 20:22:38,5208.0,1194.0,43.0,0.32,156.0,1,9,3,0,5.07,Yellow,East
6396,2026-03-17 20:18:54,101.0,13.0,14.0,0.04,32.0,0,2,0,0,1.61,Green,West
8864,2026-03-17 20:08:38,10884.0,7142.0,19.0,0.99,109.0,0,1,0,1,7.81,Red,North
6466,2026-03-17 20:03:47,34592.0,1370.0,14.0,0.93,217.0,0,9,0,1,6.9,Red,West
6203,2026-03-17 19:50:31,620.0,1646.0,30.0,0.13,75.0,2,7,6,0,4.93,Yellow,West
5360,2026-03-17 19:49:24,517.0,295.0,6.0,0.07,23.0,0,8,9,0,2.38,Green,West
2665,2026-03-17 19:42:55,425.0,183.0,3.0,0.04,39.0,1,8,6,0,1.49,Green,East
4851,2026-03-17 19:41:07,1323.0,221.0,6.0,0.23,144.0,0,5,7,1,4.39,Yellow,East
8212,2026-03-17 19:30:48,7976.0,5750.0,90.0,0.59,493.0,0,2,4,1,6.5,Red,North
5065,2026-03-17 19:21:31,65.0,299.0,5.0,0.01,23.0,2,6,9,0,1.4,Green,West
5232,2026-03-17 19:16:18,362.0,168.0,8.0,0.09,23.0,2,8,3,0,1.05,Green,North
6408,2026-03-17 19:13:39,449.0,582.0,8.0,0.05,60.0,2,2,1,0,1.75,Green,South
8173,2026-03-17 19:11:51,883.0,295.0,5.0,0.06,56.0,0,0,1,0,0.82,Green,West
8254,2026-03-17 19:10:22,880.0,530.0,14.0,0.1,29.0,0,6,2,0,0.83,Green,East
9983,2026-03-17 19:07:14,4633.0,463.0,42.0,0.21,154.0,2,8,9,0,4.86,Yellow,East
5094,2026-03-17 19:03:25,20025.0,8254.0,28.0,0.48,272.0,0,1,8,1,6.5,Red,North
9899,2026-03-17 19:03:01,16687.0,993.0,23.0,0.4,231.0,2,7,9,1,6.52,Red,West
5678,2026-03-17 19:01:52,873.0,380.0,1.0,0.01,53.0,1,6,2,0,1.8,Green,North
9271,2026-03-17 18:52:42,403.0,190.0,10.0,0.07,20.0,2,5,1,0,1.5,Green,West
9733,2026-03-17 18:49:48,1154.0,896.0,18.0,0.39,101.0,1,1,6,0,5.89,Yellow,North
7265,2026-03-17 18:44:15,844.0,298.0,0.0,0.09,35.0,0,9,2,0,1.73,Green,East
5589,2026-03-17 18:41:45,4275.0,1026.0,5.0,0.16,122.0,1,7,5,1,5.08,Yellow,South
5378,2026-03-17 18:27:33,3018.0,856.0,22.0,0.22,35.0,2,7,2,1,5.5,Yellow,North
5850,2026-03-17 18:19:11,15576.0,3567.0,87.0,0.99,170.0,0,2,7,1,8.17,Red,North
3202,2026-03-17 18:18:31,2300.0,5967.0,21.0,0.84,132.0,0,1,4,1,8.34,Red,East
6898,2026-03-17 17:56:28,5870.0,1010.0,9.0,0.19,43.0,0,3,6,0,4.48,Yellow,West
8901,2026-03-17 17:55:36,5362.0,1860.0,9.0,0.36,61.0,0,3,7,1,4.92,Yellow,South
8533,2026-03-17 17:54:17,6928.0,733.0,44.0,0.37,235.0,1,7,1,1,6.5,Red,West
2899,2026-03-17 17:51:32,4516.0,255.0,24.0,0.2,64.0,0,1,6,0,5.84,Yellow,North
7583,2026-03-17 17:37:27,664.0,189.0,10.0,0.03,38.0,0,8,8,0,2.42,Green,East
7956,2026-03-17 17:36:54,2134.0,1931.0,24.0,0.39,193.0,2,9,9,0,4.64,Yellow,West
8327,2026-03-17 17:33:50,648.0,145.0,6.0,0.03,34.0,2,7,5,0,1.66,Green,East
3667,2026-03-17 17:30:18,185.0,199.0,4.0,0.07,19.0,1,1,8,0,1.58,Green,West
8313,2026-03-17 17:27:51,2306.0,1849.0,43.0,0.38,173.0,1,5,3,0,4.17,Yellow,West
10212,2026-03-17 17:25:32,561.0,435.0,5.0,0.03,12.0,1,7,1,0,2.57,Green,North
6105,2026-03-17 17:24:46,9233.0,7016.0,52.0,0.43,388.0,1,7,5,1,6.5,Red,East
9542,2026-03-17 17:18:26,890.0,171.0,15.0,0.01,32.0,2,1,6,0,2.14,Green,North
9411,2026-03-17 17:14:04,590.0,584.0,14.0,0.06,10.0,1,5,7,0,0.66,Green,East
3523,2026-03-17 17:04:23,1678.0,758.0,8.0,0.35,73.0,0,0,6,0,4.81,Yellow,North
6679,2026-03-17 17:01:39,20871.0,2422.0,23.0,0.64,146.0,2,9,2,1,7.32,Red,North
9582,2026-03-17 17:00:42,846.0,96.0,7.0,0.01,41.0,0,7,7,0,2.64,Green,South
4706,2026-03-17 16:55:06,549.0,2.0,1.0,0.07,35.0,0,5,6,0,0.59,Green,East
9208,2026-03-17 16:49:12,667.0,147.0,0.0,0.03,10.0,2,6,0,0,1.71,Green,North
3077,2026-03-17 16:46:40,20.0,548.0,13.0,0.07,49.0,2,4,3,0,2.44,Green,South
8753,2026-03-17 16:42:14,93.0,521.0,11.0,0.02,41.0,1,1,1,0,1.12,Green,East
4889,2026-03-17 16:38:23,2772.0,800.0,25.0,0.29,177.0,2,6,9,1,5.95,Yellow,North
2973,2026-03-17 16:36:06,27196.0,5955.0,52.0,0.53,414.0,1,1,0,1,6.77,Red,West
7449,2026-03-17 16:33:58,2390.0,1919.0,21.0,0.3,97.0,2,9,1,0,4.2,Yellow,East
7755,2026-03-17 16:33:44,2860.0,755.0,14.0,0.26,55.0,2,7,9,0,5.16,Yellow,North
6141,2026-03-17 16:27:15,5350.0,709.0,31.0,0.25,78.0,1,7,8,0,4.51,Yellow,West
3132,2026-03-17 16:25:45,2916.0,1306.0,43.0,0.2,140.0,1,2,5,0,4.06,Yellow,North
8064,2026-03-17 16:22:44,2278.0,2310.0,25.0,0.38,57.0,1,8,0,0,5.28,Yellow,North
4660,2026-03-17 16:19:42,8124.0,2894.0,5.0,0.92,369.0,1,0,5,1,8.35,Red,South
3901,2026-03-17 16:17:46,30184.0,2690.0,73.0,0.6,492.0,0,5,1,1,6.5,Red,West
7847,2026-03-17 16:16:30,670.0,28.0,0.0,0.01,1.0,2,0,6,0,1.92,Green,West
5726,2026-03-17 16:14:08,625.0,479.0,10.0,0.05,43.0,0,1,3,0,2.28,Green,North
7571,2026-03-17 16:11:09,3873.0,786.0,39.0,0.3,204.0,2,8,0,1,4.38,Yellow,North
5522,2026-03-17 16:08:36,14811.0,4857.0,2.0,0.38,302.0,0,1,5,1,6.64,Red,West
6382,2026-03-17 16:03:24,10002.0,7575.0,74.0,0.73,346.0,2,5,9,1,7.55,Red,South
8542,2026-03-17 16:00:01,21738.0,6437.0,51.0,0.87,104.0,0,3,1,1,7.75,Red,North
7229,2026-03-17 15:49:05,2640.0,652.0,39.0,0.29,146.0,1,0,3,1,4.45,Yellow,East
7544,2026-03-17 15:47:38,525.0,552.0,7.0,0.08,56.0,0,4,5,0,1.56,Green,North
3218,2026-03-17 15:43:36,1814.0,1161.0,34.0,0.28,121.0,1,1,3,0,4.0,Yellow,East
3458,2026-03-17 15:34:41,1898.0,1968.0,36.0,0.1,219.0,2,7,3,0,4.0,Yellow,North
3000,2026-03-17 15:29:41,14970.0,6482.0,33.0,0.71,480.0,2,7,9,1,6.91,Red,East
5163,2026-03-17 15:26:44,765.0,280.0,0.0,0.09,21.0,2,9,3,0,1.87,Green,South
3041,2026-03-17 15:26:31,346.0,407.0,11.0,0.01,48.0,2,5,6,0,2.11,Green,North
7757,2026-03-17 15:25:59,111.0,76.0,14.0,0.06,34.0,1,7,3,0,2.53,Green,North
4629,2026-03-17 15:23:58,13489.0,7303.0,63.0,0.48,186.0,1,2,6,1,8.08,Red,East
7489,2026-03-17 15:12:22,29991.0,1029.0,24.0,0.45,122.0,1,2,0,1,7.2,Red,West
9458,2026-03-17 15:11:18,5869.0,2446.0,18.0,0.26,39.0,2,1,5,1,4.8,Yellow,West
8786,2026-03-17 15:06:06,15337.0,3617.0,70.0,0.45,184.0,1,2,3,1,6.88,Red,East
9600,2026-03-17 15:05:36,3074.0,695.0,5.0,0.22,186.0,0,9,0,0,4.0,Yellow,South
6404,2026-03-17 15:03:14,895.0,600.0,3.0,0.07,24.0,1,3,0,0,1.76,Green,West
3548,2026-03-17 15:01:52,33448.0,4895.0,15.0,0.74,424.0,1,2,2,1,6.5,Red,East
10405,2026-03-17 14:56:41,11285.0,2830.0,23.0,0.43,355.0,2,5,8,1,7.67,Red,West
3219,2026-03-17 14:56:32,558.0,416.0,10.0,0.04,16.0,2,2,8,0,1.44,Green,North
10484,2026-03-17 14:44:31,22007.0,2269.0,10.0,0.82,362.0,0,6,6,1,7.03,Red,North
6326,2026-03-17 14:44:21,84.0,177.0,12.0,0.07,17.0,1,4,9,0,1.78,Green,West
7848,2026-03-17 14:42:31,11402.0,8011.0,18.0,0.96,271.0,2,9,7,1,7.72,Red,North
5839,2026-03-17 14:37:21,242.0,583.0,14.0,0.03,20.0,1,4,2,0,1.94,Green,East
4675,2026-03-17 14:34:55,24212.0,5421.0,65.0,0.44,338.0,2,1,1,1,6.94,Red,North
9200,2026-03-17 14:07:18,5565.0,7015.0,23.0,0.86,391.0,0,8,6,1,7.92,Red,North
5499,2026-03-17 14:04:36,545.0,457.0,13.0,0.09,14.0,2,2,2,0,2.0,Green,West
4321,2026-03-17 14:02:29,7468.0,6492.0,10.0,0.57,375.0,1,6,9,1,7.07,Red,East
9243,2026-03-17 13:57:37,4974.0,1445.0,4.0,0.17,21.0,1,0,4,0,5.37,Yellow,North
8714,2026-03-17 13:56:46,3443.0,1443.0,30.0,0.25,165.0,1,9,6,1,4.17,Yellow,West
6109,2026-03-17 13:53:53,4834.0,409.0,34.0,0.16,185.0,1,4,8,0,4.0,Yellow,West
2811,2026-03-17 13:49:11,774.0,308.0,35.0,0.18,92.0,2,2,1,0,4.65,Yellow,East
8963,2026-03-17 13:42:24,32918.0,691.0,29.0,0.4,235.0,2,7,5,1,6.5,Red,North
5383,2026-03-17 13:41:23,5807.0,1839.0,39.0,0.28,201.0,2,6,5,1,6.19,Yellow,North
7251,2026-03-17 13:37:47,1143.0,709.0,35.0,0.14,140.0,0,5,9,0,4.95,Yellow,North
8039,2026-03-17 13:28:09,641.0,271.0,15.0,0.04,25.0,2,7,7,0,2.17,Green,North
9357,2026-03-17 13:25:13,15089.0,5973.0,83.0,0.46,140.0,1,4,9,1,7.71,Red,East
7162,2026-03-17 13:25:11,861.0,491.0,3.0,0.06,21.0,1,1,8,0,0.61,Green,North
4549,2026-03-17 13:03:19,208.0,328.0,15.0,0.0,22.0,1,5,1,0,1.34,Green,North
3626,2026-03-17 12:55:43,272.0,112.0,4.0,0.05,13.0,0,4,5,0,1.58,Green,West
4064,2026-03-17 12:53:58,1347.0,2098.0,10.0,0.2,215.0,0,7,2,0,5.3,Yellow,East
6175,2026-03-17 12:52:23,1979.0,8282.0,67.0,0.88,215.0,1,5,9,1,8.37,Red,West
9166,2026-03-17 12:51:11,4557.0,1087.0,43.0,0.28,22.0,2,1,9,1,4.82,Yellow,North
4663,2026-03-17 12:50:45,6.0,388.0,12.0,0.03,49.0,0,1,6,0,2.58,Green,North
2855,2026-03-17 12:46:32,132.0,126.0,5.0,0.09,9.0,1,5,4,0,1.32,Green,North
4432,2026-03-17 12:40:25,10058.0,5288.0,35.0,0.43,154.0,0,5,1,1,8.96,Red,North
6273,2026-03-17 12:38:09,621.0,431.0,14.0,0.04,2.0,0,3,3,0,2.79,Green,South
5277,2026-03-17 12:37:42,4706.0,7117.0,79.0,0.38,415.0,1,1,1,1,6.5,Red,South
8448,2026-03-17 12:32:30,18322.0,1890.0,52.0,0.7,106.0,2,6,0,1,7.57,Red,East
5992,2026-03-17 12:31:26,28134.0,3836.0,80.0,0.62,228.0,1,1,2,1,8.18,Red,North
3004,2026-03-17 12:28:50,30094.0,5608.0,4.0,0.76,155.0,1,4,3,1,8.53,Red,West
3671,2026-03-17 12:15:17,635.0,386.0,5.0,0.02,25.0,2,5,8,0,2.51,Green,South
9840,2026-03-17 12:09:40,1408.0,374.0,8.0,0.29,198.0,2,4,4,0,4.21,Yellow,North
9870,2026-03-17 12:09:39,474.0,145.0,11.0,0.06,45.0,2,0,9,0,1.91,Green,North
5784,2026-03-17 12:05:57,248.0,287.0,14.0,0.04,35.0,0,6,8,0,2.85,Green,West
7140,2026-03-17 12:01:16,9710.0,5324.0,27.0,0.47,179.0,2,9,6,1,6.61,Red,West
10428,2026-03-17 11:44:04,823.0,552.0,0.0,0.08,56.0,1,0,1,0,1.02,Green,South
8664,2026-03-17 11:38:25,674.0,439.0,10.0,0.06,28.0,2,7,2,0,2.1,Green,East
3814,2026-03-17 11:37:24,159.0,449.0,1.0,0.03,30.0,0,1,2,0,1.89,Green,West
7068,2026-03-17 11:24:06,521.0,246.0,9.0,0.04,43.0,2,6,5,0,2.13,Green,West
3693,2026-03-17 11:20:20,2165.0,8577.0,75.0,0.98,120.0,0,9,9,1,6.76,Red,North
8004,2026-03-17 11:16:39,522.0,302.0,13.0,0.04,49.0,0,6,9,0,1.18,Green,West
7676,2026-03-17 11:03:14,5411.0,573.0,0.0,0.13,64.0,1,5,1,0,4.96,Yellow,North
6937,2026-03-17 10:57:47,737.0,355.0,6.0,0.09,13.0,0,3,0,0,2.95,Green,East
